reference_name,start,end,gain_frequency,loss_frequency,no,source_query
8,43200000,44200000,23.998,9.72,1442,infiltrating_duct_carcinoma_icdom
8,44200000,45200000,20.67,6.614,1443,infiltrating_duct_carcinoma_icdom
8,45200000,46200000,23.657,6.427,1444,infiltrating_duct_carcinoma_icdom
8,46200000,47200000,26.43,6.746,1445,infiltrating_duct_carcinoma_icdom
8,47200000,48200000,28.549,6.649,1446,infiltrating_duct_carcinoma_icdom
8,48200000,49200000,28.236,6.399,1447,infiltrating_duct_carcinoma_icdom
8,49200000,50200000,28.285,6.371,1448,infiltrating_duct_carcinoma_icdom
8,50200000,51200000,28.451,6.274,1449,infiltrating_duct_carcinoma_icdom
8,51200000,52200000,28.729,6.232,1450,infiltrating_duct_carcinoma_icdom
8,52200000,53200000,32.544,6.51,1451,infiltrating_duct_carcinoma_icdom
8,53200000,54200000,32.287,6.135,1452,infiltrating_duct_carcinoma_icdom
8,54200000,55200000,33.072,6.607,1453,infiltrating_duct_carcinoma_icdom
8,55200000,56200000,33.982,6.149,1454,infiltrating_duct_carcinoma_icdom
8,56200000,57200000,33.829,5.996,1455,infiltrating_duct_carcinoma_icdom
8,57200000,58200000,33.683,5.92,1456,infiltrating_duct_carcinoma_icdom
8,58200000,59200000,34.454,5.885,1457,infiltrating_duct_carcinoma_icdom
8,59200000,60200000,34.364,5.51,1458,infiltrating_duct_carcinoma_icdom
8,60200000,61200000,34.746,5.468,1459,infiltrating_duct_carcinoma_icdom
8,61200000,62200000,34.871,5.336,1460,infiltrating_duct_carcinoma_icdom
8,62200000,63200000,34.92,5.308,1461,infiltrating_duct_carcinoma_icdom
8,63200000,64200000,34.961,5.35,1462,infiltrating_duct_carcinoma_icdom
8,64200000,65200000,35.726,5.385,1463,infiltrating_duct_carcinoma_icdom
8,65200000,66200000,36.733,5.225,1464,infiltrating_duct_carcinoma_icdom
8,66200000,67200000,36.483,4.829,1465,infiltrating_duct_carcinoma_icdom
8,67200000,68200000,37.338,5.28,1466,infiltrating_duct_carcinoma_icdom
8,68200000,69200000,37.414,4.982,1467,infiltrating_duct_carcinoma_icdom
8,69200000,70200000,38.22,5.148,1468,infiltrating_duct_carcinoma_icdom
8,70200000,71200000,37.72,4.287,1469,infiltrating_duct_carcinoma_icdom
8,71200000,72200000,37.873,4.349,1470,infiltrating_duct_carcinoma_icdom
8,72200000,73200000,37.852,4.064,1471,infiltrating_duct_carcinoma_icdom
8,73200000,74200000,40.7,4.238,1472,infiltrating_duct_carcinoma_icdom
8,74200000,75200000,40.214,3.599,1473,infiltrating_duct_carcinoma_icdom
8,75200000,76200000,40.318,3.655,1474,infiltrating_duct_carcinoma_icdom
8,76200000,77200000,40.45,3.592,1475,infiltrating_duct_carcinoma_icdom
8,77200000,78200000,40.617,3.606,1476,infiltrating_duct_carcinoma_icdom
8,78200000,79200000,40.992,3.613,1477,infiltrating_duct_carcinoma_icdom
8,79200000,80200000,41.221,3.488,1478,infiltrating_duct_carcinoma_icdom
8,80200000,81200000,42.257,3.495,1479,infiltrating_duct_carcinoma_icdom
8,81200000,82200000,41.965,3.349,1480,infiltrating_duct_carcinoma_icdom
8,82200000,83200000,42.159,3.321,1481,infiltrating_duct_carcinoma_icdom
8,83200000,84200000,41.986,3.12,1482,infiltrating_duct_carcinoma_icdom
8,84200000,85200000,42.236,3.127,1483,infiltrating_duct_carcinoma_icdom
8,85200000,86200000,43.563,3.474,1484,infiltrating_duct_carcinoma_icdom
8,86200000,87200000,43.438,2.981,1485,infiltrating_duct_carcinoma_icdom
8,87200000,88200000,43.5,2.814,1486,infiltrating_duct_carcinoma_icdom
8,88200000,89200000,43.785,2.8,1487,infiltrating_duct_carcinoma_icdom
8,89200000,90200000,44.932,2.89,1488,infiltrating_duct_carcinoma_icdom
8,90200000,91200000,44.786,2.564,1489,infiltrating_duct_carcinoma_icdom
8,91200000,92200000,44.668,2.46,1490,infiltrating_duct_carcinoma_icdom
8,92200000,93200000,44.688,2.48,1491,infiltrating_duct_carcinoma_icdom
8,93200000,94200000,45.341,2.446,1492,infiltrating_duct_carcinoma_icdom
8,94200000,95200000,45.473,2.376,1493,infiltrating_duct_carcinoma_icdom
8,95200000,96200000,45.46,2.314,1494,infiltrating_duct_carcinoma_icdom
8,96200000,97200000,46.293,2.293,1495,infiltrating_duct_carcinoma_icdom
8,97200000,98200000,46.703,2.3,1496,infiltrating_duct_carcinoma_icdom
8,98200000,99200000,46.481,2.098,1497,infiltrating_duct_carcinoma_icdom
8,99200000,100200000,46.835,2.001,1498,infiltrating_duct_carcinoma_icdom
8,100200000,101200000,47.356,1.925,1499,infiltrating_duct_carcinoma_icdom
8,101200000,102200000,47.989,1.98,1500,infiltrating_duct_carcinoma_icdom
8,102200000,103200000,48.072,1.945,1501,infiltrating_duct_carcinoma_icdom
8,103200000,104200000,47.565,1.987,1502,infiltrating_duct_carcinoma_icdom
8,104200000,105200000,47.426,2.057,1503,infiltrating_duct_carcinoma_icdom
8,105200000,106200000,47.398,2.098,1504,infiltrating_duct_carcinoma_icdom
8,106200000,107200000,47.488,2.126,1505,infiltrating_duct_carcinoma_icdom
8,107200000,108200000,47.391,2.161,1506,infiltrating_duct_carcinoma_icdom
8,108200000,109200000,47.912,2.189,1507,infiltrating_duct_carcinoma_icdom
8,109200000,110200000,47.586,2.112,1508,infiltrating_duct_carcinoma_icdom
8,110200000,111200000,47.919,2.098,1509,infiltrating_duct_carcinoma_icdom
8,111200000,112200000,46.446,2.404,1510,infiltrating_duct_carcinoma_icdom
8,112200000,113200000,46.564,2.328,1511,infiltrating_duct_carcinoma_icdom
8,113200000,114200000,45.967,2.209,1512,infiltrating_duct_carcinoma_icdom
8,114200000,115200000,46.682,2.161,1513,infiltrating_duct_carcinoma_icdom
8,115200000,116200000,46.752,1.786,1514,infiltrating_duct_carcinoma_icdom
8,116200000,117200000,49.781,1.994,1515,infiltrating_duct_carcinoma_icdom
8,117200000,118200000,48.746,1.973,1516,infiltrating_duct_carcinoma_icdom
8,118200000,119200000,49.482,2.091,1517,infiltrating_duct_carcinoma_icdom
8,119200000,120200000,49.35,2.091,1518,infiltrating_duct_carcinoma_icdom
8,120200000,121200000,49.343,2.105,1519,infiltrating_duct_carcinoma_icdom
8,121200000,122200000,48.739,2.036,1520,infiltrating_duct_carcinoma_icdom
8,122200000,123200000,49.135,2.07,1521,infiltrating_duct_carcinoma_icdom
8,123200000,124200000,49.385,2.105,1522,infiltrating_duct_carcinoma_icdom
8,124200000,125200000,50.219,2.175,1523,infiltrating_duct_carcinoma_icdom
8,125200000,126200000,49.531,2.112,1524,infiltrating_duct_carcinoma_icdom
8,126200000,127200000,49.684,2.015,1525,infiltrating_duct_carcinoma_icdom
8,127200000,128200000,51.372,2.126,1526,infiltrating_duct_carcinoma_icdom
8,128200000,129200000,47.21,2.133,1527,infiltrating_duct_carcinoma_icdom
8,129200000,130200000,48.155,2.876,1528,infiltrating_duct_carcinoma_icdom
8,130200000,131200000,47.356,3.085,1529,infiltrating_duct_carcinoma_icdom
8,131200000,132200000,46.891,3.272,1530,infiltrating_duct_carcinoma_icdom
8,132200000,133200000,46.071,3.363,1531,infiltrating_duct_carcinoma_icdom
8,133200000,134200000,45.494,3.46,1532,infiltrating_duct_carcinoma_icdom
8,134200000,135200000,45.251,3.453,1533,infiltrating_duct_carcinoma_icdom
8,135200000,136200000,44.855,3.523,1534,infiltrating_duct_carcinoma_icdom
8,136200000,137200000,44.466,4.064,1535,infiltrating_duct_carcinoma_icdom
8,137200000,138200000,44.341,3.731,1536,infiltrating_duct_carcinoma_icdom
8,138200000,139200000,44.633,4.03,1537,infiltrating_duct_carcinoma_icdom
8,139200000,140200000,43.41,4.217,1538,infiltrating_duct_carcinoma_icdom
8,140200000,141200000,45.216,4.676,1539,infiltrating_duct_carcinoma_icdom
8,141200000,142200000,42.611,3.967,1540,infiltrating_duct_carcinoma_icdom
8,142200000,143200000,43.104,4.148,1541,infiltrating_duct_carcinoma_icdom
8,143200000,144200000,39.985,4.273,1542,infiltrating_duct_carcinoma_icdom
8,144200000,145138636,39.818,4.363,1543,infiltrating_duct_carcinoma_icdom
9,0,1000000,9.942,22.678,1544,infiltrating_duct_carcinoma_icdom
9,1000000,2000000,9.192,22.671,1545,infiltrating_duct_carcinoma_icdom
9,2000000,3000000,8.685,22.692,1546,infiltrating_duct_carcinoma_icdom
9,3000000,4000000,8.511,22.817,1547,infiltrating_duct_carcinoma_icdom
9,4000000,5000000,8.636,23.032,1548,infiltrating_duct_carcinoma_icdom
9,5000000,6000000,8.97,23.998,1549,infiltrating_duct_carcinoma_icdom
9,6000000,7000000,8.164,22.976,1550,infiltrating_duct_carcinoma_icdom
9,7000000,8000000,8.157,22.956,1551,infiltrating_duct_carcinoma_icdom
9,8000000,9000000,8.317,24.408,1552,infiltrating_duct_carcinoma_icdom
9,9000000,10000000,7.976,23.421,1553,infiltrating_duct_carcinoma_icdom
9,10000000,11000000,8.636,23.741,1554,infiltrating_duct_carcinoma_icdom
9,11000000,12000000,8.032,23.567,1555,infiltrating_duct_carcinoma_icdom
9,12000000,13000000,8.164,23.789,1556,infiltrating_duct_carcinoma_icdom
9,13000000,14000000,8.379,23.303,1557,infiltrating_duct_carcinoma_icdom
9,14000000,15000000,8.08,23.303,1558,infiltrating_duct_carcinoma_icdom
9,15000000,16000000,7.886,23.393,1559,infiltrating_duct_carcinoma_icdom
9,16000000,17000000,7.726,23.678,1560,infiltrating_duct_carcinoma_icdom
9,17000000,18000000,7.483,23.699,1561,infiltrating_duct_carcinoma_icdom
9,18000000,19000000,7.545,23.581,1562,infiltrating_duct_carcinoma_icdom
9,19000000,20000000,7.031,23.581,1563,infiltrating_duct_carcinoma_icdom
9,20000000,21000000,6.767,24.102,1564,infiltrating_duct_carcinoma_icdom
9,21000000,22000000,6.746,26.332,1565,infiltrating_duct_carcinoma_icdom
9,22000000,23000000,6.538,26.36,1566,infiltrating_duct_carcinoma_icdom
9,23000000,24000000,6.191,23.991,1567,infiltrating_duct_carcinoma_icdom
9,24000000,25000000,5.878,23.692,1568,infiltrating_duct_carcinoma_icdom
9,25000000,26000000,5.954,23.442,1569,infiltrating_duct_carcinoma_icdom
9,26000000,27000000,5.982,23.053,1570,infiltrating_duct_carcinoma_icdom
9,27000000,28000000,6.434,24.241,1571,infiltrating_duct_carcinoma_icdom
9,28000000,29000000,6.628,22.872,1572,infiltrating_duct_carcinoma_icdom
9,29000000,30000000,6.614,21.17,1573,infiltrating_duct_carcinoma_icdom
9,30000000,31000000,6.746,21.372,1574,infiltrating_duct_carcinoma_icdom
9,31000000,32000000,6.628,21.01,1575,infiltrating_duct_carcinoma_icdom
9,32000000,33000000,7.01,20.691,1576,infiltrating_duct_carcinoma_icdom
9,33000000,34000000,7.302,19.489,1577,infiltrating_duct_carcinoma_icdom
9,34000000,35000000,7.747,18.995,1578,infiltrating_duct_carcinoma_icdom
9,35000000,36000000,8.073,18.891,1579,infiltrating_duct_carcinoma_icdom
9,36000000,37000000,7.698,19.885,1580,infiltrating_duct_carcinoma_icdom
9,37000000,38000000,7.587,20.26,1581,infiltrating_duct_carcinoma_icdom
9,38000000,39000000,6.489,16.272,1582,infiltrating_duct_carcinoma_icdom
9,39000000,40000000,5.635,15.737,1583,infiltrating_duct_carcinoma_icdom
9,40000000,41000000,5.343,15.084,1584,infiltrating_duct_carcinoma_icdom
9,41000000,42000000,5.385,15.049,1585,infiltrating_duct_carcinoma_icdom
9,42000000,43000000,5.211,14.521,1586,infiltrating_duct_carcinoma_icdom
9,43000000,44000000,4.926,14.09,1587,infiltrating_duct_carcinoma_icdom
9,44000000,45000000,4.933,14.097,1588,infiltrating_duct_carcinoma_icdom
9,45000000,46000000,4.933,14.097,1589,infiltrating_duct_carcinoma_icdom
9,46000000,47000000,4.933,14.097,1590,infiltrating_duct_carcinoma_icdom
9,47000000,48000000,4.933,14.083,1591,infiltrating_duct_carcinoma_icdom
9,48000000,49000000,4.933,14.083,1592,infiltrating_duct_carcinoma_icdom
9,49000000,50000000,4.933,14.083,1593,infiltrating_duct_carcinoma_icdom
9,50000000,51000000,4.933,14.083,1594,infiltrating_duct_carcinoma_icdom
9,51000000,52000000,4.961,14.146,1595,infiltrating_duct_carcinoma_icdom
9,52000000,53000000,4.912,13.826,1596,infiltrating_duct_carcinoma_icdom
9,53000000,54000000,4.912,13.826,1597,infiltrating_duct_carcinoma_icdom
9,54000000,55000000,4.912,13.826,1598,infiltrating_duct_carcinoma_icdom
9,55000000,56000000,4.912,13.826,1599,infiltrating_duct_carcinoma_icdom
9,56000000,57000000,4.912,13.826,1600,infiltrating_duct_carcinoma_icdom
9,57000000,58000000,4.912,13.826,1601,infiltrating_duct_carcinoma_icdom
9,58000000,59000000,4.912,13.826,1602,infiltrating_duct_carcinoma_icdom
9,59000000,60000000,4.912,13.826,1603,infiltrating_duct_carcinoma_icdom
9,60000000,61000000,5.114,14.111,1604,infiltrating_duct_carcinoma_icdom
9,61000000,62000000,5.26,14.632,1605,infiltrating_duct_carcinoma_icdom
9,62000000,63000000,5.176,14.09,1606,infiltrating_duct_carcinoma_icdom
9,63000000,64000000,5.079,14.021,1607,infiltrating_duct_carcinoma_icdom
9,64000000,65000000,5.19,14.035,1608,infiltrating_duct_carcinoma_icdom
9,65000000,66000000,5.037,13.805,1609,infiltrating_duct_carcinoma_icdom
9,66000000,67000000,5.114,13.965,1610,infiltrating_duct_carcinoma_icdom
9,67000000,68000000,5.065,14.118,1611,infiltrating_duct_carcinoma_icdom
9,68000000,69000000,5.53,15.313,1612,infiltrating_duct_carcinoma_icdom
9,69000000,70000000,5.072,14.403,1613,infiltrating_duct_carcinoma_icdom
9,70000000,71000000,4.836,14.354,1614,infiltrating_duct_carcinoma_icdom
9,71000000,72000000,4.725,14.264,1615,infiltrating_duct_carcinoma_icdom
9,72000000,73000000,5.635,15.563,1616,infiltrating_duct_carcinoma_icdom
9,73000000,74000000,5.412,15.501,1617,infiltrating_duct_carcinoma_icdom
9,74000000,75000000,5.266,15.417,1618,infiltrating_duct_carcinoma_icdom
9,75000000,76000000,5.322,15.591,1619,infiltrating_duct_carcinoma_icdom
9,76000000,77000000,5.357,15.556,1620,infiltrating_duct_carcinoma_icdom
9,77000000,78000000,5.371,16.022,1621,infiltrating_duct_carcinoma_icdom
9,78000000,79000000,5.211,15.966,1622,infiltrating_duct_carcinoma_icdom
9,79000000,80000000,5.086,15.709,1623,infiltrating_duct_carcinoma_icdom
9,80000000,81000000,5.204,15.73,1624,infiltrating_duct_carcinoma_icdom
9,81000000,82000000,5.315,15.709,1625,infiltrating_duct_carcinoma_icdom
9,82000000,83000000,5.086,15.396,1626,infiltrating_duct_carcinoma_icdom
9,83000000,84000000,5.197,15.396,1627,infiltrating_duct_carcinoma_icdom
9,84000000,85000000,5.461,16.091,1628,infiltrating_duct_carcinoma_icdom
9,85000000,86000000,5.134,16.265,1629,infiltrating_duct_carcinoma_icdom
9,86000000,87000000,4.968,15.911,1630,infiltrating_duct_carcinoma_icdom
9,87000000,88000000,5.197,16.043,1631,infiltrating_duct_carcinoma_icdom
9,88000000,89000000,5.218,15.945,1632,infiltrating_duct_carcinoma_icdom
9,89000000,90000000,5.426,16.091,1633,infiltrating_duct_carcinoma_icdom
9,90000000,91000000,5.19,16.397,1634,infiltrating_duct_carcinoma_icdom
9,91000000,92000000,5.009,15.709,1635,infiltrating_duct_carcinoma_icdom
9,92000000,93000000,5.204,15.841,1636,infiltrating_duct_carcinoma_icdom
9,93000000,94000000,5.218,15.813,1637,infiltrating_duct_carcinoma_icdom
9,94000000,95000000,5.044,15.827,1638,infiltrating_duct_carcinoma_icdom
9,95000000,96000000,5.419,16.73,1639,infiltrating_duct_carcinoma_icdom
9,96000000,97000000,4.982,16.126,1640,infiltrating_duct_carcinoma_icdom
9,97000000,98000000,4.926,16.084,1641,infiltrating_duct_carcinoma_icdom
9,98000000,99000000,5.232,16.286,1642,infiltrating_duct_carcinoma_icdom
9,99000000,100000000,5.211,16.411,1643,infiltrating_duct_carcinoma_icdom
9,100000000,101000000,4.912,16.056,1644,infiltrating_duct_carcinoma_icdom
9,101000000,102000000,4.884,16.327,1645,infiltrating_duct_carcinoma_icdom
9,102000000,103000000,4.898,16.168,1646,infiltrating_duct_carcinoma_icdom
9,103000000,104000000,4.968,16.188,1647,infiltrating_duct_carcinoma_icdom
9,104000000,105000000,5.364,16.181,1648,infiltrating_duct_carcinoma_icdom
9,105000000,106000000,5.357,15.688,1649,infiltrating_duct_carcinoma_icdom
9,106000000,107000000,5.385,15.466,1650,infiltrating_duct_carcinoma_icdom
9,107000000,108000000,6.086,15.792,1651,infiltrating_duct_carcinoma_icdom
9,108000000,109000000,5.69,15.396,1652,infiltrating_duct_carcinoma_icdom
9,109000000,110000000,5.649,15.306,1653,infiltrating_duct_carcinoma_icdom
9,110000000,111000000,5.913,16.015,1654,infiltrating_duct_carcinoma_icdom
9,111000000,112000000,5.85,15.403,1655,infiltrating_duct_carcinoma_icdom
9,112000000,113000000,6.003,15.494,1656,infiltrating_duct_carcinoma_icdom
9,113000000,114000000,6.538,15.334,1657,infiltrating_duct_carcinoma_icdom
9,114000000,115000000,6.906,15.382,1658,infiltrating_duct_carcinoma_icdom
9,115000000,116000000,6.204,14.966,1659,infiltrating_duct_carcinoma_icdom
9,116000000,117000000,6.309,15.049,1660,infiltrating_duct_carcinoma_icdom
9,117000000,118000000,6.538,15.084,1661,infiltrating_duct_carcinoma_icdom
9,118000000,119000000,6.482,14.993,1662,infiltrating_duct_carcinoma_icdom
9,119000000,120000000,6.635,14.868,1663,infiltrating_duct_carcinoma_icdom
9,120000000,121000000,7.045,14.431,1664,infiltrating_duct_carcinoma_icdom
9,121000000,122000000,7.198,14.264,1665,infiltrating_duct_carcinoma_icdom
9,122000000,123000000,7.26,14.285,1666,infiltrating_duct_carcinoma_icdom
9,123000000,124000000,7.809,14.076,1667,infiltrating_duct_carcinoma_icdom
9,124000000,125000000,8.337,14.201,1668,infiltrating_duct_carcinoma_icdom
9,125000000,126000000,8.824,14.187,1669,infiltrating_duct_carcinoma_icdom
9,126000000,127000000,8.997,13.951,1670,infiltrating_duct_carcinoma_icdom
9,127000000,128000000,9.025,14.076,1671,infiltrating_duct_carcinoma_icdom
9,128000000,129000000,8.65,14.215,1672,infiltrating_duct_carcinoma_icdom
9,129000000,130000000,8.393,14.396,1673,infiltrating_duct_carcinoma_icdom
9,130000000,131000000,8.518,15.299,1674,infiltrating_duct_carcinoma_icdom
9,131000000,132000000,8.171,14.827,1675,infiltrating_duct_carcinoma_icdom
9,132000000,133000000,8.428,15.167,1676,infiltrating_duct_carcinoma_icdom
9,133000000,134000000,8.525,15.223,1677,infiltrating_duct_carcinoma_icdom
9,134000000,135000000,8.747,15.41,1678,infiltrating_duct_carcinoma_icdom
9,135000000,136000000,8.858,15.41,1679,infiltrating_duct_carcinoma_icdom
9,136000000,137000000,10.033,15.584,1680,infiltrating_duct_carcinoma_icdom
9,137000000,138000000,7.059,8.685,1681,infiltrating_duct_carcinoma_icdom
9,138000000,138394717,5.635,6.392,1682,infiltrating_duct_carcinoma_icdom
10,0,800000,12.02,4.384,1683,infiltrating_duct_carcinoma_icdom
10,800000,1800000,17.578,6.656,1684,infiltrating_duct_carcinoma_icdom
10,1800000,2800000,17.495,6.614,1685,infiltrating_duct_carcinoma_icdom
10,2800000,3800000,18.05,6.475,1686,infiltrating_duct_carcinoma_icdom
10,3800000,4800000,17.981,6.253,1687,infiltrating_duct_carcinoma_icdom
10,4800000,5800000,18.092,6.184,1688,infiltrating_duct_carcinoma_icdom
10,5800000,6800000,18.412,6.191,1689,infiltrating_duct_carcinoma_icdom
10,6800000,7800000,17.377,6.01,1690,infiltrating_duct_carcinoma_icdom
10,7800000,8800000,19.252,6.489,1691,infiltrating_duct_carcinoma_icdom
10,8800000,9800000,17.092,6.059,1692,infiltrating_duct_carcinoma_icdom
10,9800000,10800000,17.147,6.232,1693,infiltrating_duct_carcinoma_icdom
10,10800000,11800000,17.064,6.316,1694,infiltrating_duct_carcinoma_icdom
10,11800000,12800000,16.619,6.434,1695,infiltrating_duct_carcinoma_icdom
10,12800000,13800000,16.383,6.517,1696,infiltrating_duct_carcinoma_icdom
10,13800000,14800000,15.952,6.482,1697,infiltrating_duct_carcinoma_icdom
10,14800000,15800000,15.73,6.573,1698,infiltrating_duct_carcinoma_icdom
10,15800000,16800000,15.327,6.663,1699,infiltrating_duct_carcinoma_icdom
10,16800000,17800000,15.049,6.712,1700,infiltrating_duct_carcinoma_icdom
10,17800000,18800000,14.993,6.878,1701,infiltrating_duct_carcinoma_icdom
10,18800000,19800000,14.271,6.719,1702,infiltrating_duct_carcinoma_icdom
10,19800000,20800000,14.333,6.767,1703,infiltrating_duct_carcinoma_icdom
10,20800000,21800000,14.201,6.6,1704,infiltrating_duct_carcinoma_icdom
10,21800000,22800000,14.007,6.712,1705,infiltrating_duct_carcinoma_icdom
10,22800000,23800000,13.736,6.684,1706,infiltrating_duct_carcinoma_icdom
10,23800000,24800000,13.791,6.809,1707,infiltrating_duct_carcinoma_icdom
10,24800000,25800000,13.548,6.913,1708,infiltrating_duct_carcinoma_icdom
10,25800000,26800000,13.416,7.205,1709,infiltrating_duct_carcinoma_icdom
10,26800000,27800000,13.166,7.191,1710,infiltrating_duct_carcinoma_icdom
10,27800000,28800000,13.09,7.087,1711,infiltrating_duct_carcinoma_icdom
10,28800000,29800000,13.111,7.247,1712,infiltrating_duct_carcinoma_icdom
10,29800000,30800000,12.555,7.108,1713,infiltrating_duct_carcinoma_icdom
10,30800000,31800000,12.381,7.163,1714,infiltrating_duct_carcinoma_icdom
